產業別,年份,Tot數值,Tot變化,Tot1數值,Tot1變化,Tot2數值,Tot2變化,是預測值
2399,2044,85992.29,103.13,38731.59,82.88,47260.7,128.93,T
2399,2045,85736.04,102.82,38214.81,81.78,47521.23,129.64,T
2399,2046,85479.79,102.51,37698.03,80.67,47781.76,130.35,T
2399,2047,85223.54,102.2,37181.25,79.57,48042.29,131.06,T
2399,2048,84967.29,101.9,36664.47,78.46,48302.82,131.77,T
2399,2049,84711.04,101.59,36147.69,77.35,48563.35,132.49,T
2399,2050,84454.79,101.28,35630.91,76.25,48823.88,133.2,T
2411,2020,1124142.93,103.02,364534.02,108.49,759608.91,100.58,
2411,2019,1091233.3,100,335997.24,100,755236.06,100,
2411,2018,1148852.71,105.28,347020.68,103.28,801832.03,106.17,
2411,2017,1224159.99,112.18,370990.77,110.41,853169.22,112.97,
2411,2016,1069725.6,98.03,349072.04,103.89,720653.56,95.42,
2411,2015,997073.84,91.37,346948.81,103.26,650125.03,86.08,
2411,2014,1205566.63,110.48,399338.1,118.85,806228.53,106.75,
2411,2013,1251860.03,114.72,403658.43,120.14,848201.6,112.31,
2411,2021,1090803.91,99.96,362381.77,107.85,728422.14,96.45,T
2411,2022,1057464.89,96.91,360229.52,107.21,697235.37,92.32,T
2411,2023,1024125.87,93.85,358077.27,106.57,666048.6,88.19,T
2411,2024,990786.85,90.8,355925.02,105.93,634861.83,84.06,T
2411,2025,957447.83,87.74,353772.77,105.29,603675.06,79.93,T
2411,2026,924108.81,84.68,351620.52,104.65,572488.29,75.8,T
2411,2027,890769.79,81.63,349468.27,104.01,541301.52,71.67,T
2411,2028,857430.77,78.57,347316.02,103.37,510114.75,67.54,T
2411,2029,824091.75,75.52,345163.77,102.73,478927.98,63.41,T
2411,2030,790752.73,72.46,343011.52,102.09,447741.21,59.28,T
2411,2031,757413.71,69.41,340859.27,101.45,416554.44,55.16,T
2411,2032,724074.69,66.35,338707.02,100.81,385367.67,51.03,T
2411,2033,690735.67,63.3,336554.77,100.17,354180.9,46.9,T
2411,2034,657396.65,60.24,334402.52,99.53,322994.13,42.77,T
2411,2035,624057.63,57.19,332250.27,98.88,291807.36,38.64,T
2411,2036,590718.61,54.13,330098.02,98.24,260620.59,34.51,T
2411,2037,557379.59,51.08,327945.77,97.6,229433.82,30.38,T
2411,2038,524040.57,48.02,325793.52,96.96,198247.05,26.25,T
2411,2039,490701.55,44.97,323641.27,96.32,167060.28,22.12,T
2411,2040,457362.53,41.91,321489.02,95.68,135873.51,17.99,T
2411,2041,424023.51,38.86,319336.77,95.04,104686.74,13.86,T
2411,2042,390684.49,35.8,317184.52,94.4,73499.97,9.73,T
2411,2043,357345.47,32.75,315032.27,93.76,42313.2,5.6,T
2411,2044,324006.45,29.69,312880.02,93.12,11126.43,1.47,T
2411,2045,290667.43,26.64,310727.77,92.48,0,0,T
2411,2046,257328.41,23.58,308575.52,91.84,0,0,T
2411,2047,223989.39,20.53,306423.27,91.2,0,0,T
2411,2048,190650.37,17.47,304271.02,90.56,0,0,T
2411,2049,157311.35,14.42,302118.77,89.92,0,0,T
2411,2050,123972.33,11.36,299966.52,89.28,0,0,T
2413,2020,321159.3,105.7,167780.59,107.23,153378.71,104.08,
2413,2019,303830.51,100,156468.76,100,147361.75,100,
2413,2018,378750.8,124.66,186264.86,119.04,192485.94,130.62,
2413,2017,417605.93,137.45,203144.97,129.83,214460.96,145.53,
2413,2016,417568.72,137.43,207792.77,132.8,209775.95,142.35,
2413,2015,476139.09,156.71,249111.46,159.21,227027.63,154.06,
2413,2014,473778.54,155.94,234352.94,149.78,239425.6,162.47,
2413,2013,170165.57,56.01,48141.08,30.77,122024.49,82.81,
2413,2021,289010.42,95.12,155992.46,99.7,133017.96,90.27,T
2413,2022,256861.55,84.54,144204.34,92.16,112657.21,76.45,T
2413,2023,224712.67,73.96,132416.21,84.63,92296.46,62.63,T
2413,2024,192563.79,63.38,120628.08,77.09,71935.71,48.82,T
2413,2025,160414.92,52.8,108839.96,69.56,51574.96,35,T
2413,2026,128266.04,42.22,97051.83,62.03,31214.21,21.18,T
2413,2027,96117.16,31.64,85263.7,54.49,10853.46,7.37,T
2413,2028,63968.29,21.05,73475.58,46.96,0,0,T
2413,2029,31819.41,10.47,61687.45,39.42,0,0,T
2413,2030,0,0,49899.32,31.89,0,0,T
2413,2031,0,0,38111.2,24.36,0,0,T
2413,2032,0,0,26323.07,16.82,0,0,T
2413,2033,0,0,14534.94,9.29,0,0,T
2413,2034,0,0,2746.82,1.76,0,0,T
2413,2035,0,0,0,0,0,0,T
2413,2036,0,0,0,0,0,0,T
2413,2037,0,0,0,0,0,0,T
2413,2038,0,0,0,0,0,0,T
2413,2039,0,0,0,0,0,0,T
2413,2040,0,0,0,0,0,0,T
2413,2041,0,0,0,0,0,0,T
2413,2042,0,0,0,0,0,0,T
2413,2043,0,0,0,0,0,0,T
2413,2044,0,0,0,0,0,0,T
2413,2045,0,0,0,0,0,0,T
2413,2046,0,0,0,0,0,0,T
2413,2047,0,0,0,0,0,0,T
2413,2048,0,0,0,0,0,0,T
2413,2049,0,0,0,0,0,0,T
2413,2050,0,0,0,0,0,0,T
2422,2020,179706.08,89.05,66085.72,95.06,113620.36,85.89,
2422,2019,201798.76,100,69519.85,100,132278.91,100,
2422,2018,210216.24,104.17,76031.28,109.37,134184.96,101.44,
2422,2017,208282.96,103.21,72702.92,104.58,135580.04,102.5,
2422,2016,212346.78,105.23,77851.61,111.98,134495.17,101.68,
2422,2015,188616.17,93.47,66355.85,95.45,122260.32,92.43,
2422,2014,207297.45,102.72,79045.18,113.7,128252.27,96.96,
2422,2021,170180.45,84.33,63879.99,91.89,106300.47,80.36,T
2422,2022,160654.83,79.61,61674.25,88.71,98980.57,74.83,T
2422,2023,151129.2,74.89,59468.52,85.54,91660.68,69.29,T
2422,2024,141603.57,70.17,57262.79,82.37,84340.79,63.76,T
2422,2025,132077.95,65.45,55057.05,79.2,77020.89,58.23,T
2422,2026,122552.32,60.73,52851.32,76.02,69701,52.69,T
2422,2027,113026.69,56.01,50645.59,72.85,62381.11,47.16,T
2422,2028,103501.07,51.29,48439.85,69.68,55061.21,41.63,T
2422,2029,93975.44,46.57,46234.12,66.5,47741.32,36.09,T
2422,2030,84449.81,41.85,44028.39,63.33,40421.43,30.56,T
2422,2031,74924.19,37.13,41822.65,60.16,33101.53,25.02,T
2422,2032,65398.56,32.41,39616.92,56.99,25781.64,19.49,T
2422,2033,55872.93,27.69,37411.19,53.81,18461.75,13.96,T
2422,2034,46347.31,22.97,35205.45,50.64,11141.85,8.42,T
2422,2035,36821.68,18.25,32999.72,47.47,3821.96,2.89,T
2422,2036,27296.05,13.53,30793.99,44.3,0,0,T
2422,2037,17770.43,8.81,28588.25,41.12,0,0,T
2422,2038,8244.8,4.09,26382.52,37.95,0,0,T
2422,2039,0,0,24176.79,34.78,0,0,T
2422,2040,0,0,21971.05,31.6,0,0,T
2422,2041,0,0,19765.32,28.43,0,0,T
2422,2042,0,0,17559.59,25.26,0,0,T
2422,2043,0,0,15353.85,22.09,0,0,T
2422,2044,0,0,13148.12,18.91,0,0,T
2422,2045,0,0,10942.39,15.74,0,0,T
2422,2046,0,0,8736.65,12.57,0,0,T
2422,2047,0,0,6530.92,9.39,0,0,T
2422,2048,0,0,4325.19,6.22,0,0,T
2422,2049,0,0,2119.45,3.05,0,0,T
2422,2050,0,0,0,0,0,0,T
2544,2020,118788.67,106.67,62415.66,107.97,56373.01,105.25,
2544,2019,111365.66,100,57806.44,100,53559.22,100,
2544,2018,118646.65,106.54,63358.92,109.61,55287.73,103.23,
2544,2017,87015.39,78.13,40401.83,69.89,46613.56,87.03,
2544,2016,84251.86,75.65,39394.02,68.15,44857.84,83.75,
2544,2021,129379.76,116.18,69753.6,120.67,59626.16,111.33,T
2544,2022,139970.86,125.69,77091.55,133.36,62879.31,117.4,T
2544,2023,150561.95,135.2,84429.49,146.06,66132.46,123.48,T
2544,2024,161153.04,144.71,91767.43,158.75,69385.61,129.55,T
2544,2025,171744.14,154.22,99105.38,171.44,72638.76,135.62,T
2544,2026,182335.23,163.73,106443.32,184.14,75891.91,141.7,T
2544,2027,192926.32,173.24,113781.26,196.83,79145.06,147.77,T
2544,2028,203517.42,182.75,121119.21,209.53,82398.21,153.85,T
2544,2029,214108.51,192.26,128457.15,222.22,85651.36,159.92,T
2544,2030,224699.6,201.77,135795.09,234.91,88904.51,165.99,T
2544,2031,235290.7,211.28,143133.04,247.61,92157.66,172.07,T
2544,2032,245881.79,220.79,150470.98,260.3,95410.81,178.14,T
2544,2033,256472.88,230.3,157808.92,273,98663.96,184.21,T
2544,2034,267063.98,239.81,165146.87,285.69,101917.11,190.29,T
2544,2035,277655.07,249.32,172484.81,298.38,105170.26,196.36,T
2544,2036,288246.16,258.83,179822.75,311.08,108423.41,202.44,T
2544,2037,298837.26,268.34,187160.7,323.77,111676.56,208.51,T
2544,2038,309428.35,277.85,194498.64,336.47,114929.71,214.58,T
2544,2039,320019.44,287.36,201836.58,349.16,118182.86,220.66,T
2544,2040,330610.54,296.87,209174.53,361.85,121436.01,226.73,T
2544,2041,341201.63,306.38,216512.47,374.55,124689.16,232.81,T
2544,2042,351792.72,315.89,223850.41,387.24,127942.31,238.88,T
2544,2043,362383.82,325.4,231188.36,399.94,131195.46,244.95,T
2544,2044,372974.91,334.91,238526.3,412.63,134448.61,251.03,T
2544,2045,383566,344.42,245864.24,425.32,137701.76,257.1,T
2544,2046,394157.1,353.93,253202.19,438.02,140954.91,263.18,T
2544,2047,404748.19,363.44,260540.13,450.71,144208.06,269.25,T
2544,2048,415339.28,372.95,267878.07,463.41,147461.21,275.32,T
2544,2049,425930.38,382.46,275216.02,476.1,150714.36,281.4,T
2544,2050,436521.47,391.97,282553.96,488.79,153967.51,287.47,T
2611,2020,2394560.41,107.57,400262.6,106.47,1994297.81,107.8,
2611,2019,2225945.28,100,375946.92,100,1849998.36,100,
2611,2018,2054136.95,92.28,376348.94,100.11,1677788.01,90.69,
2611,2017,1959435.61,88.03,363384.2,96.66,1596051.41,86.27,
2611,2016,1855269.51,83.35,310068.92,82.48,1545200.59,83.52,
2611,2015,1577257.56,70.86,239577.77,63.73,1337679.79,72.31,
2611,2014,1362210.94,61.2,201051.46,53.48,1161159.48,62.77,
2611,2013,1302661.34,58.52,193976.02,51.6,1108685.32,59.93,
2611,2021,2539602.01,114.09,412555.4,109.74,2127046.61,114.98,T
2611,2022,2684643.61,120.61,424848.2,113.01,2259795.41,122.15,T
2611,2023,2829685.21,127.12,437141,116.28,2392544.21,129.33,T
2611,2024,2974726.81,133.64,449433.8,119.55,2525293.01,136.5,T
2611,2025,3119768.41,140.15,461726.6,122.82,2658041.81,143.68,T
2611,2026,3264810.01,146.67,474019.4,126.09,2790790.61,150.85,T
2611,2027,3409851.61,153.19,486312.2,129.36,2923539.41,158.03,T
2611,2028,3554893.21,159.7,498605,132.63,3056288.21,165.2,T
2611,2029,3699934.81,166.22,510897.8,135.9,3189037.01,172.38,T
2611,2030,3844976.41,172.73,523190.6,139.17,3321785.81,179.56,T
2611,2031,3990018.01,179.25,535483.4,142.44,3454534.61,186.73,T
2611,2032,4135059.61,185.77,547776.2,145.71,3587283.41,193.91,T
2611,2033,4280101.21,192.28,560069,148.98,3720032.21,201.08,T
2611,2034,4425142.81,198.8,572361.8,152.25,3852781.01,208.26,T
2611,2035,4570184.41,205.31,584654.6,155.52,3985529.81,215.43,T
2611,2036,4715226.01,211.83,596947.4,158.79,4118278.61,222.61,T
2611,2037,4860267.61,218.35,609240.2,162.05,4251027.41,229.79,T
2611,2038,5005309.21,224.86,621533,165.32,4383776.21,236.96,T
2611,2039,5150350.81,231.38,633825.8,168.59,4516525.01,244.14,T
2611,2040,5295392.41,237.89,646118.6,171.86,4649273.81,251.31,T
2611,2041,5440434.01,244.41,658411.4,175.13,4782022.61,258.49,T
2611,2042,5585475.61,250.93,670704.2,178.4,4914771.41,265.66,T
2611,2043,5730517.21,257.44,682997,181.67,5047520.21,272.84,T
2611,2044,5875558.81,263.96,695289.8,184.94,5180269.01,280.01,T
2611,2045,6020600.41,270.47,707582.6,188.21,5313017.81,287.19,T
2611,2046,6165642.01,276.99,719875.4,191.48,5445766.61,294.37,T
2611,2047,6310683.61,283.51,732168.2,194.75,5578515.41,301.54,T
2611,2048,6455725.21,290.02,744461,198.02,5711264.21,308.72,T
2611,2049,6600766.81,296.54,756753.8,201.29,5844013.01,315.89,T
2611,2050,6745808.41,303.05,769046.6,204.56,5976761.81,323.07,T
2649,2020,22371.7,102.77,3551.92,114.41,18819.78,100.83,
2649,2019,21769.5,100,3104.67,100,18664.83,100,
2649,2018,22441.5,103.09,3277.8,105.58,19163.7,102.67,
2649,2017,22106.19,101.55,2470.21,79.56,19635.98,105.2,
2649,2016,17951.5,82.46,1676.07,53.99,16275.43,87.2,
2649,2015,10682.25,49.07,886.02,28.54,9796.23,52.48,
2649,2013,34828.34,159.99,981.62,31.62,33846.72,181.34,
2649,2021,22460.2,103.17,3912.49,126.02,18547.71,99.37,T
2649,2022,22548.71,103.58,4273.06,137.63,18275.65,97.91,T
2649,2023,22637.21,103.99,4633.63,149.25,18003.58,96.46,T
2649,2024,22725.71,104.39,4994.2,160.86,17731.51,95,T
2649,2025,22814.22,104.8,5354.77,172.47,17459.45,93.54,T
2649,2026,22902.72,105.21,5715.34,184.09,17187.38,92.08,T
2649,2027,22991.22,105.61,6075.91,195.7,16915.31,90.63,T
2649,2028,23079.73,106.02,6436.48,207.32,16643.25,89.17,T
2649,2029,23168.23,106.43,6797.05,218.93,16371.18,87.71,T
2649,2030,23256.73,106.83,7157.62,230.54,16099.11,86.25,T
2649,2031,23345.24,107.24,7518.19,242.16,15827.05,84.8,T
2649,2032,23433.74,107.64,7878.76,253.77,15554.98,83.34,T
2649,2033,23522.24,108.05,8239.33,265.39,15282.91,81.88,T
2649,2034,23610.75,108.46,8599.9,277,15010.85,80.42,T
2649,2035,23699.25,108.86,8960.47,288.61,14738.78,78.97,T
2649,2036,23787.75,109.27,9321.04,300.23,14466.71,77.51,T
2649,2037,23876.26,109.68,9681.61,311.84,14194.65,76.05,T
2649,2038,23964.76,110.08,10042.18,323.45,13922.58,74.59,T
2649,2039,24053.26,110.49,10402.75,335.07,13650.51,73.13,T
2649,2040,24141.77,110.9,10763.32,346.68,13378.45,71.68,T
2649,2041,24230.27,111.3,11123.89,358.3,13106.38,70.22,T
2649,2042,24318.77,111.71,11484.46,369.91,12834.31,68.76,T
2649,2043,24407.28,112.12,11845.03,381.52,12562.25,67.3,T
2649,2044,24495.78,112.52,12205.6,393.14,12290.18,65.85,T
2649,2045,24584.28,112.93,12566.17,404.75,12018.11,64.39,T
2649,2046,24672.79,113.34,12926.74,416.36,11746.05,62.93,T
2649,2047,24761.29,113.74,13287.31,427.98,11473.98,61.47,T
2649,2048,24849.79,114.15,13647.88,439.59,11201.91,60.02,T
2649,2049,24938.3,114.56,14008.45,451.21,10929.85,58.56,T
2649,2050,25026.8,114.96,14369.02,462.82,10657.78,57.1,T
2699,2020,16078.05,104.48,766.45,81.6,15311.6,105.97,
2699,2019,15388.16,100,939.28,100,14448.88,100,
2699,2018,16874.9,109.66,1741.11,185.37,15133.79,104.74,
2699,2017,17704.41,115.05,1522.46,162.09,16181.95,111.99,
2699,2016,13256.5,86.15,784.16,83.49,12472.34,86.32,
2699,2015,15798.16,102.66,547.61,58.3,15250.55,105.55,
2699,2014,15741.95,102.3,553.35,58.91,15188.6,105.12,
2699,2013,16346.35,106.23,544.38,57.96,15801.97,109.36,
2699,2021,15535.93,100.96,514.45,54.77,15021.48,103.96,T
2699,2022,14993.81,97.44,262.44,27.94,14731.37,101.96,T
2699,2023,14451.69,93.91,10.44,1.11,14441.25,99.95,T
2699,2024,13909.57,90.39,0,0,14151.13,97.94,T
2699,2025,13367.45,86.87,0,0,13861.02,95.93,T
2699,2026,12825.33,83.35,0,0,13570.9,93.92,T
2699,2027,12283.21,79.82,0,0,13280.78,91.92,T
2699,2028,11741.09,76.3,0,0,12990.67,89.91,T
2699,2029,11198.97,72.78,0,0,12700.55,87.9,T
2699,2030,10656.85,69.25,0,0,12410.43,85.89,T
2699,2031,10114.73,65.73,0,0,12120.32,83.88,T
2699,2032,9572.61,62.21,0,0,11830.2,81.88,T
2699,2033,9030.49,58.68,0,0,11540.08,79.87,T
2699,2034,8488.37,55.16,0,0,11249.97,77.86,T
2699,2035,7946.25,51.64,0,0,10959.85,75.85,T
2699,2036,7404.13,48.12,0,0,10669.73,73.84,T
2699,2037,6862.01,44.59,0,0,10379.62,71.84,T
2699,2038,6319.89,41.07,0,0,10089.5,69.83,T
2699,2039,5777.77,37.55,0,0,9799.38,67.82,T
2699,2040,5235.65,34.02,0,0,9509.27,65.81,T
2699,2041,4693.53,30.5,0,0,9219.15,63.81,T
2699,2042,4151.41,26.98,0,0,8929.03,61.8,T
2699,2043,3609.29,23.45,0,0,8638.92,59.79,T
2699,2044,3067.17,19.93,0,0,8348.8,57.78,T
2699,2045,2525.05,16.41,0,0,8058.68,55.77,T
2699,2046,1982.93,12.89,0,0,7768.57,53.77,T
2699,2047,1440.81,9.36,0,0,7478.45,51.76,T
2699,2048,898.69,5.84,0,0,7188.33,49.75,T
2699,2049,356.57,2.32,0,0,6898.22,47.74,T
2699,2050,0,0,0,0,6608.1,45.73,T
3510,2019,158279.17,100,154415.45,100,3863.72,100,
3510,2018,205315.23,129.72,201401.94,130.43,3913.29,101.28,
3510,2017,229755.55,145.16,227260.56,147.17,2494.99,64.57,
3510,2016,211736.2,133.77,209988.38,135.99,1747.82,45.24,
3510,2015,219549.45,138.71,217687.93,140.98,1861.52,48.18,
3510,2020,140460.16,88.74,135891.14,88,4569.02,118.25,T
3510,2021,122641.15,77.48,117366.83,76.01,5274.32,136.51,T
3510,2022,104822.14,66.23,98842.52,64.01,5979.62,154.76,T
3510,2023,87003.13,54.97,80318.21,52.01,6684.92,173.02,T
3510,2024,69184.12,43.71,61793.9,40.02,7390.22,191.27,T
3510,2025,51365.11,32.45,43269.59,28.02,8095.52,209.53,T
3510,2026,33546.1,21.19,24745.28,16.03,8800.82,227.78,T
3510,2027,15727.09,9.94,6220.97,4.03,9506.12,246.04,T
3510,2028,0,0,0,0,10211.42,264.29,T
3510,2029,0,0,0,0,10916.72,282.54,T
3510,2030,0,0,0,0,11622.02,300.8,T
3510,2031,0,0,0,0,12327.32,319.05,T
3510,2032,0,0,0,0,13032.62,337.31,T
3510,2033,0,0,0,0,13737.92,355.56,T
3510,2034,0,0,0,0,14443.22,373.82,T
3510,2035,0,0,0,0,15148.52,392.07,T
3510,2036,0,0,0,0,15853.82,410.33,T
3510,2037,0,0,0,0,16559.12,428.58,T
3510,2038,0,0,0,0,17264.42,446.83,T
3510,2039,0,0,0,0,17969.72,465.09,T
3510,2040,0,0,0,0,18675.02,483.34,T
3510,2041,0,0,0,0,19380.32,501.6,T
3510,2042,0,0,0,0,20085.62,519.85,T
3510,2043,0,0,0,0,20790.92,538.11,T
3510,2044,0,0,0,0,21496.22,556.36,T
3510,2045,0,0,0,0,22201.52,574.62,T
3510,2046,0,0,0,0,22906.82,592.87,T
3510,2047,0,0,0,0,23612.12,611.12,T
3510,2048,0,0,0,0,24317.42,629.38,T
3510,2049,0,0,0,0,25022.72,647.63,T
3510,2050,0,0,0,0,25728.02,665.89,T
3530,2020,573651.24,96.05,563196.4,95.18,10454.84,190.46,
3530,2019,597226.97,100,591737.7,100,5489.27,100,
3530,2018,621395.51,104.05,618445.93,104.51,2949.58,53.73,
3530,2017,691485.88,115.78,688794.13,116.4,2691.75,49.04,
3530,2016,604750.91,101.26,595521.82,100.64,9229.09,168.13,
3530,2015,604656.61,101.24,600566.8,101.49,4089.81,74.51,
3530,2021,534373.03,89.48,521330.49,88.1,13042.54,237.6,T
3530,2022,495094.81,82.9,479464.58,81.03,15630.23,284.74,T
3530,2023,455816.6,76.32,437598.67,73.95,18217.93,331.88,T
3530,2024,416538.39,69.75,395732.76,66.88,20805.63,379.02,T
3530,2025,377260.17,63.17,353866.85,59.8,23393.32,426.16,T
3530,2026,337981.96,56.59,312000.94,52.73,25981.02,473.31,T
3530,2027,298703.75,50.02,270135.03,45.65,28568.72,520.45,T
3530,2028,259425.53,43.44,228269.12,38.58,31156.41,567.59,T
3530,2029,220147.32,36.86,186403.21,31.5,33744.11,614.73,T
3530,2030,180869.11,30.28,144537.3,24.43,36331.81,661.87,T
3530,2031,141590.89,23.71,102671.39,17.35,38919.5,709.01,T
3530,2032,102312.68,17.13,60805.48,10.28,41507.2,756.15,T
3530,2033,63034.47,10.55,18939.57,3.2,44094.9,803.29,T
3530,2034,23756.25,3.98,0,0,46682.59,850.43,T
3530,2035,0,0,0,0,49270.29,897.57,T
3530,2036,0,0,0,0,51857.99,944.72,T
3530,2037,0,0,0,0,54445.68,991.86,T
3530,2038,0,0,0,0,57033.38,1039,T
3530,2039,0,0,0,0,59621.08,1086.14,T
3530,2040,0,0,0,0,62208.77,1133.28,T
3530,2041,0,0,0,0,64796.47,1180.42,T
3530,2042,0,0,0,0,67384.17,1227.56,T
3530,2043,0,0,0,0,69971.86,1274.7,T
3530,2044,0,0,0,0,72559.56,1321.84,T
3530,2045,0,0,0,0,75147.26,1368.98,T
3530,2046,0,0,0,0,77734.95,1416.13,T
3530,2047,0,0,0,0,80322.65,1463.27,T
3530,2048,0,0,0,0,82910.35,1510.41,T
3530,2049,0,0,0,0,85498.04,1557.55,T
3530,2050,0,0,0,0,88085.74,1604.69,T
7230,2020,5397.52,98.94,111.32,79.46,5286.2,99.46,
7230,2019,5455.11,100,140.09,100,5315.02,100,
7230,2018,5273.71,96.67,127,90.66,5146.71,96.83,
7230,2017,5463.33,100.15,138.39,98.79,5324.94,100.19,
7230,2021,5375.58,98.54,102.3,73.02,5273.29,99.21,T
7230,2022,5353.65,98.14,93.27,66.58,5260.37,98.97,T
7230,2023,5331.71,97.74,84.25,60.14,5247.46,98.73,T
7230,2024,5309.77,97.34,75.23,53.7,5234.55,98.49,T
7230,2025,5287.84,96.93,66.2,47.26,5221.63,98.24,T
7230,2026,5265.9,96.53,57.18,40.82,5208.72,98,T
7230,2027,5243.96,96.13,48.16,34.38,5195.81,97.76,T
7230,2028,5222.03,95.73,39.13,27.93,5182.89,97.51,T
7230,2029,5200.09,95.33,30.11,21.49,5169.98,97.27,T
7230,2030,5178.15,94.92,21.09,15.05,5157.07,97.03,T
7230,2031,5156.22,94.52,12.06,8.61,5144.15,96.79,T
7230,2032,5134.28,94.12,3.04,2.17,5131.24,96.54,T
7230,2033,5112.34,93.72,0,0,5118.33,96.3,T
7230,2034,5090.41,93.31,0,0,5105.41,96.06,T
7230,2035,5068.47,92.91,0,0,5092.5,95.81,T
7230,2036,5046.53,92.51,0,0,5079.59,95.57,T
7230,2037,5024.6,92.11,0,0,5066.67,95.33,T
7230,2038,5002.66,91.71,0,0,5053.76,95.08,T
7230,2039,4980.72,91.3,0,0,5040.85,94.84,T
7230,2040,4958.79,90.9,0,0,5027.93,94.6,T
7230,2041,4936.85,90.5,0,0,5015.02,94.36,T
7230,2042,4914.91,90.1,0,0,5002.11,94.11,T
7230,2043,4892.98,89.7,0,0,4989.19,93.87,T
7230,2044,4871.04,89.29,0,0,4976.28,93.63,T
7230,2045,4849.1,88.89,0,0,4963.37,93.38,T
7230,2046,4827.17,88.49,0,0,4950.45,93.14,T
7230,2047,4805.23,88.09,0,0,4937.54,92.9,T
7230,2048,4783.29,87.68,0,0,4924.63,92.65,T
7230,2049,4761.36,87.28,0,0,4911.71,92.41,T
7230,2050,4739.42,86.88,0,0,4898.8,92.17,T
03,2020,56625250.36,93.54,44635711.74,92.32,11989538.62,98.4,
03,2019,60534670.78,100,48350421.84,100,12184248.94,100,
03,2018,63132426.12,104.29,50227619.91,103.88,12904806.21,105.91,
03,2017,61155348.1,101.03,48359346.38,100.02,12796001.72,105.02,
03,2016,62957543.87,104,50646719.4,104.75,12310824.47,101.04,
03,2015,64735277.84,106.94,52312589.19,108.19,12422688.65,101.96,
03,2014,65382758.39,108.01,53383909.41,110.41,11998848.98,98.48,
03,2013,51534031.96,85.13,47643018.62,98.54,3891013.34,31.93,
03,2021,55115217.78,91.05,43394500.19,89.75,11720717.59,96.2,T
03,2022,53605185.2,88.55,42153288.65,87.18,11451896.55,93.99,T
03,2023,52095152.62,86.06,40912077.1,84.62,11183075.52,91.78,T
03,2024,50585120.04,83.56,39670865.55,82.05,10914254.49,89.58,T
03,2025,49075087.46,81.07,38429654.01,79.48,10645433.45,87.37,T
03,2026,47565054.88,78.57,37188442.46,76.91,10376612.42,85.16,T
03,2027,46055022.3,76.08,35947230.91,74.35,10107791.39,82.96,T
03,2028,44544989.72,73.59,34706019.37,71.78,9838970.35,80.75,T
03,2029,43034957.14,71.09,33464807.82,69.21,9570149.32,78.55,T
03,2030,41524924.56,68.6,32223596.27,66.65,9301328.29,76.34,T
03,2031,40014891.98,66.1,30982384.73,64.08,9032507.25,74.13,T
03,2032,38504859.4,63.61,29741173.18,61.51,8763686.22,71.93,T
03,2033,36994826.82,61.11,28499961.63,58.94,8494865.19,69.72,T
03,2034,35484794.24,58.62,27258750.09,56.38,8226044.15,67.51,T
03,2035,33974761.66,56.12,26017538.54,53.81,7957223.12,65.31,T
03,2036,32464729.08,53.63,24776326.99,51.24,7688402.09,63.1,T
03,2037,30954696.5,51.14,23535115.45,48.68,7419581.05,60.89,T
03,2038,29444663.92,48.64,22293903.9,46.11,7150760.02,58.69,T
03,2039,27934631.34,46.15,21052692.35,43.54,6881938.99,56.48,T
03,2040,26424598.76,43.65,19811480.81,40.97,6613117.95,54.28,T
03,2041,24914566.18,41.16,18570269.26,38.41,6344296.92,52.07,T
03,2042,23404533.6,38.66,17329057.71,35.84,6075475.89,49.86,T
03,2043,21894501.02,36.17,16087846.17,33.27,5806654.85,47.66,T
03,2044,20384468.44,33.67,14846634.62,30.71,5537833.82,45.45,T
03,2045,18874435.86,31.18,13605423.07,28.14,5269012.79,43.24,T
03,2046,17364403.28,28.69,12364211.53,25.57,5000191.75,41.04,T
03,2047,15854370.7,26.19,11122999.98,23,4731370.72,38.83,T
03,2048,14344338.12,23.7,9881788.43,20.44,4462549.69,36.63,T
03,2049,12834305.54,21.2,8640576.89,17.87,4193728.65,34.42,T
03,2050,11324272.96,18.71,7399365.34,15.3,3924907.62,32.21,T
08,2020,753265.93,90.19,469551.73,85.91,283714.2,98.3,
08,2019,835190.54,100,546561.64,100,288628.9,100,
08,2018,738593.99,88.43,438539.82,80.24,300054.17,103.96,
08,2017,855902.42,102.48,548558.48,100.37,307343.94,106.48,
08,2016,753285.15,90.19,501555.62,91.77,251729.53,87.22,
08,2015,763353.25,91.4,513794.47,94,249558.78,86.46,
08,2014,808825.99,96.84,551336.54,100.87,257489.45,89.21,
08,2021,719053.77,86.09,443216.15,81.09,275837.62,95.57,T
08,2022,684841.6,82,416880.56,76.27,267961.04,92.84,T
08,2023,650629.44,77.9,390544.98,71.45,260084.46,90.11,T
08,2024,616417.28,73.81,364209.4,66.64,252207.88,87.38,T
08,2025,582205.11,69.71,337873.81,61.82,244331.3,84.65,T
08,2026,547992.95,65.61,311538.23,57,236454.72,81.92,T
08,2027,513780.79,61.52,285202.65,52.18,228578.14,79.19,T
08,2028,479568.62,57.42,258867.06,47.36,220701.56,76.47,T
08,2029,445356.46,53.32,232531.48,42.54,212824.98,73.74,T
08,2030,411144.3,49.23,206195.9,37.73,204948.4,71.01,T
08,2031,376932.13,45.13,179860.31,32.91,197071.82,68.28,T
08,2032,342719.97,41.03,153524.73,28.09,189195.24,65.55,T
